CO_Spring CO_Summer NO2_Spring NO2_Summer O3_Spring O3_Summer Solar_insolation_spring Solar_insolation_summer UV_index_spring UV_index_summer Solar_insolation_spring.1 Solar_insolation_summer.1 Net_radiation_spring Net_radiation_summer WATER_EQUIVALENT_ANOMALY_spring WATER_EQUIVALENT_ANOMALY_summer Precipitable_water_spring Precipitable_water_summer LTemp_day_spring LTemp_day_summer Ltemp__night_spring Ltemp__night_summer NDVI_Spring NDVI_Summer LAI_Spring LAI_Summer PET ET LE GPP_Spring GPP_Summer NPP_Spring NPP_Summer Topography SRTM_elevation SMT_Spring SMT_Summer SMN_Spring SMN_Summer TCI_Spring TCI_Summer VCI_Spring VCI_Summer VHI_Spring VHI_Summer CO2_Emissions WB_PVOUT WB_GHI WB_DIF WB_GTI WB_OPTA WB_DNI WB_TEMP WC_ELE GPCC_Spring GPCC_Summer WC2_Tmin_spring WC2_Tmin_summer WC2_Tmax_spring WC2_Tmax_summer WC2_Pre_spring WC2_Pre_summer WC2_Solar_radiation_spring WC2_Solar_radiation_summer WC2_Average_temperature_spring WC2_Average_temperature_summer WC2_Water_vapor_pressure_spring WC2_Water_vapor_pressure_summer WC2_BIO1 WC2_BIO2 WC2_BIO3 WC2_BIO4 WC2_BIO5 WC2_BIO6 WC2_BIO7 WC2_BIO8 WC2_BIO9 WC2_BIO10 WC2_BIO11 WC2_BIO12 WC2_BIO13 WC2_BIO14 WC2_BIO15 WC2_BIO16 WC2_BIO17 WC2_BIO18 WC2_BIO19 CHELSA_Tmin_Spring CHELSA_Tmin_spring CHELSA_Tmax_spring CHELSA_Tmax_summer CHELSA_Tmean_spring CHELSA_Tmean_summer CHELSA_Interann_Temp CHELSA_Pre_spring CHELSA_Pre_summer CHELSA_Interann_pre CHELSA_BIO1 CHELSA_BIO2 CHELSA_BIO3 CHELSA_BIO4 CHELSA_BIO5 CHELSA_BIO6 CHELSA_BIO7 CHELSA_BIO8 CHELSA_BIO9 CHELSA_BIO10 CHELSA_BIO11 CHELSA_BIO12 CHELSA_BIO13 CHELSA_BIO14 CHELSA_BIO15 CHELSA_BIO16 CHELSA_BIO17 CHELSA_BIO18 CHELSA_BIO19 CRU_Cld_spring CRU_Cld_summer CRU_Dtr_spring CRU_Dtr_summer CRU_Frs_spring CRU_Frs_summer CRU_Pre_spring CRU_Pre_summer CRU_Tmp_spring CRU_Tmp_summer CRU_Tmn_spring CRU_Tmn_summer CRU_Tmx_spring CRU_Tmx_summer CRU_Vap_spring CRUVap_summer CRU_Wet_spring CRU_Wet_summer CRU_PET_Spring CRU_PET_Summer Bedrock_topography dNPPdP dNPPdT CRU_NPP NPP_based_on_GPCP NPP_based_on_GPCP_VASClimO GPCC_VASClimO_Precipitation CRU_Precipitation CRU_Temperature Griesser_Precip_GPCC GPCC_Fulldata_Precipitation Aridity_index_of_De_Martonne_GPCC_Fulldata Aridity_index_of_De_Martonne_GPCC_VASClimO Aridity_index_of_De_Martonne_CRU HWSD_Topsoil_ref_bulk_dens HWSD_Topsoil_clay_fraction HWSD_Topsoil_gravel_content HWSD_Topsoil_silt_fraction HWSD_Topsoil_sand_fraction HWSD_Topsoil_organic_carbon HWSD_Topsoil_pH HWSD_Subsoil_ref_bulk_dens HWSD_Subsoil_clay_fraction HWSD_Subsoil_gravel_content HWSD_Subsoil_silt_fraction HWSD_Subsoil_sand_fraction HWSD_Subsoil_organic_carbon HWSD_Subsoil_pH HWSD_Spatially_dominan_major_soil_group_FAO ISRIC_WISE_SoilCarbonate_Carbon_Dens ISRIC_WISE_Soil_Org_Carbon_Dens ISRIC_WISE_Soil_pH ISRIC_WISE_Total_AvailWater_cap SoilGrids_BDRICM SoilGrids_BLDFIE SoilGrids_CECSOL SoilGrids_CLYPPT SoilGrids_CRFVOL SoilGrids_OCSTHA SoilGrids_ORCDRC SoilGrids_PHIHOX SoilGrids_PHIKCL SoilGrids_SLTPPT SoilGrids_SNDPPT SoilGrids_TAXNWRB SoilGrids_TAXOUSDA GAEZ_Nutrient_availability GAEZ_Nutrient_retention_capacity GAEZ_Rooting_conditions GAEZ_Oxygen_availability_to_roots GAEZ_Excess_salts GAEZ_Toxicity Plant_Extractable_Water_Capacity_of_Soil IGBP_DIS_Soil_pH Suitability_for_Agriculture Growing_degree_days Distance_to_the_coast Bailey_ecoregions Land_cover_2000 Distribution_of_Cultivation_Intensity Koppen_Geiger Geological_ages Soil_types
430 121.1672072 91.81977194 293.9632551 194.8818902 360.0811296 323.4788837 -8.61e-07 -1.44e-06 5.793464104 8.449673494 89.875 115.0833333 136.2222222 156.1851852 142.1923077 119.6666667 1.394645658 2.678149601 17.99212615 25.70866076 7.335958083 13.76640447 112.4 225.0666667 1.230052482 3.760892383 10540 4030 272 843.6296296 2131.766667 2.220472458 3.90623705 59 332 291.9307767 296.9897508 0.338974375 0.507769256 9.60564083 6.626410111 18.07333315 0.415897424 13.84102523 3.521538389 5292.299805 3.364000082 3.448999882 1.633999944 4.100999832 37 3.252000093 9.600000381 339 68.66666667 124 3.833333234 13.86666648 14.83333365 22.59999975 61.33333333 118.3333333 14436 18916.33333 9.333333333 18.26666641 0.840000014 1.50999999 8.966666692 9.300000164 30.59210667 771.0392441 22.79999924 -7.599999905 30.39999914 18.23333311 -0.833333373 18.23333311 -0.833333373 841 122 25 47.67466916 355 97 355 97 1.33353881 11.08861415 22.87294896 31.17573166 10.76138465 19.9874026 7.66232729 72.3362236 120.6715622 94.03742218 10.45132446 20.5156765 47.93489838 755.3487549 31.75079155 -11.04825401 42.79904556 20.42375565 0.74762255 20.42375565 -0.151595578 961.3012695 124.1285629 39.73369217 36.13669205 355.210907 119.6200867 355.210907 135.3799133 54.51333333 47.93 11.21666667 10.87666667 11.70666667 0.166666667 64.29 110.7433333 115.6333333 20.48333333 59.73333333 150.6666667 17.19666667 25.94333333 9.53 17.20344828 1.187066667 1.368766667 26.75 39.875 35 0 82.19466398 1087.828666 1087.828666 1087.828666 898.8296443 1108.556561 6.433982215 898.8296443 24.7826087 52.56916996 54.94071146 67.98418972 1.434999943 21.60000038 4.849999905 34.65000153 43.75 0.338499993 5.340000153 1.491999984 38.04999924 5.5 28.79999924 33.15000153 0.338499993 5.789999962 26 2 3 2 8 200 1312 26 21 6 25 91 62 54 44 35 27 84 2 1 1 1 1 1 10.89999962 5.967999935 0.754999995 2063 171.5 32 6 1 26 72 7
470 125.1610611 91.6717139 404.5275574 201.7716539 342.1856347 311.3099504 3.63e-07 -2.89e-06 7.090196292 9.641830444 98.875 127.7916667 143.3333333 160.5555556 140.8846154 123.6666667 1.655433083 3.216535419 21.02362156 27.54593213 6.417322556 13.67454084 60.73333333 224.2 0.362860891 2.038451419 13030 5646 380 435.9259259 1933.166667 0.738188979 2.134583492 44 197 289.9128269 295.8076978 0.279076935 0.608769262 27.29025602 55.39692165 37.02846086 14.99615363 32.15923016 35.19640952 NA 3.826999903 4.048999786 1.649999976 4.68900013 34 4.175000191 10.80000019 196 90 101.3333333 3.333333413 16.93333308 16.26666705 27.79999987 94.33333333 99.66666667 15905.66667 20709.66667 9.800000032 22.33333333 0.896666666 1.963333289 10.17916665 11.39166673 28.33747956 1032.641046 28.39999962 -11.80000019 40.19999981 20.3166666 -3.233333389 22.36666648 -3.233333389 978 104 40 27.25864344 311 152 299 152 -2.780891736 12.48931917 25.19309934 32.83748881 10.57415279 22.93758774 9.672374725 90.42245738 104.852122 133.753067 10.88334465 26.13505554 49.53598022 959.3551025 33.51352692 -19.24621582 52.75974274 23.36344719 -2.208672523 23.36344719 -2.647711277 978.8051147 111.7308197 46.76186752 26.09895515 329.3511353 145.2511597 329.3511353 164.0441742 69.03666667 59.70666667 11.44666667 11.05666667 17.96666667 1.766666667 93.74 104.3166667 105.9666667 22.27666667 48.86666667 167.7333333 16.34333333 27.83 8.96 19.27241379 1.035566667 0.759566667 29.83333333 43.04166667 34 1.078671938 0 1391.165505 1391.165505 1391.165505 928.7906324 928.7906324 10.54801384 928.7906324 54.34782609 45.45454546 45.45454546 45.84980237 1.302999973 23.5 3.900000095 41.90000153 34.59999847 0.638000011 6.21999979 1.373000026 32.79999924 4.199999809 36.20000076 31 0.638000011 6.920000076 25 1 4 2 8 200 1354 26 18 0 23 62 64 54 34 49 37 71 1 1 1 2 1 1 18.39999962 6.447000027 0.981999993 2556 953.5 37 16 23 25 20 39
476 125.1610611 91.6717139 404.5275574 201.7716539 342.1856347 311.3099504 3.63e-07 -2.89e-06 7.090196292 9.641830444 98.875 127.7916667 143.3333333 160.5555556 140.8846154 123.6666667 1.655433083 3.216535419 21.02362156 27.54593213 6.417322556 13.67454084 60.73333333 224.2 0.362860891 2.038451419 13030 5646 380 435.9259259 1933.166667 0.738188979 2.134583492 44 197 289.9128269 295.8076978 0.279076935 0.608769262 27.29025602 55.39692165 37.02846086 14.99615363 32.15923016 35.19640952 NA 3.826999903 4.048999786 1.649999976 4.68900013 34 4.175000191 10.80000019 196 90 101.3333333 3.333333413 16.93333308 16.26666705 27.79999987 94.33333333 99.66666667 15905.66667 20709.66667 9.800000032 22.33333333 0.896666666 1.963333289 10.17916665 11.39166673 28.33747956 1032.641046 28.39999962 -11.80000019 40.19999981 20.3166666 -3.233333389 22.36666648 -3.233333389 978 104 40 27.25864344 311 152 299 152 -2.780891736 12.48931917 25.19309934 32.83748881 10.57415279 22.93758774 9.672374725 90.42245738 104.852122 133.753067 10.88334465 26.13505554 49.53598022 959.3551025 33.51352692 -19.24621582 52.75974274 23.36344719 -2.208672523 23.36344719 -2.647711277 978.8051147 111.7308197 46.76186752 26.09895515 329.3511353 145.2511597 329.3511353 164.0441742 69.03666667 59.70666667 11.44666667 11.05666667 17.96666667 1.766666667 93.74 104.3166667 105.9666667 22.27666667 48.86666667 167.7333333 16.34333333 27.83 8.96 19.27241379 1.035566667 0.759566667 29.83333333 43.04166667 34 1.078671938 0 1391.165505 1391.165505 1391.165505 928.7906324 928.7906324 10.54801384 928.7906324 54.34782609 45.45454546 45.45454546 45.84980237 1.302999973 23.5 3.900000095 41.90000153 34.59999847 0.638000011 6.21999979 1.373000026 32.79999924 4.199999809 36.20000076 31 0.638000011 6.920000076 25 1 4 2 8 200 1354 26 18 0 23 62 64 54 34 49 37 71 1 1 1 2 1 1 18.39999962 6.447000027 0.981999993 2556 953.5 37 16 23 25 20 39
484 125.1610611 91.6717139 404.5275574 201.7716539 342.1856347 311.3099504 3.63e-07 -2.89e-06 7.090196292 9.641830444 98.875 127.7916667 143.3333333 160.5555556 140.8846154 123.6666667 1.655433083 3.216535419 21.02362156 27.54593213 6.417322556 13.67454084 60.73333333 224.2 0.362860891 2.038451419 13030 5646 380 435.9259259 1933.166667 0.738188979 2.134583492 44 197 289.9128269 295.8076978 0.279076935 0.608769262 27.29025602 55.39692165 37.02846086 14.99615363 32.15923016 35.19640952 2119.959961 3.826999903 4.048999786 1.649999976 4.68900013 34 4.175000191 10.80000019 196 90 101.3333333 3.333333413 16.93333308 16.26666705 27.79999987 94.33333333 99.66666667 15905.66667 20709.66667 9.800000032 22.33333333 0.896666666 1.963333289 10.17916665 11.39166673 28.33747956 1032.641046 28.39999962 -11.80000019 40.19999981 20.3166666 -3.233333389 22.36666648 -3.233333389 978 104 40 27.25864344 311 152 299 152 -2.780891736 12.48931917 25.19309934 32.83748881 10.57415279 22.93758774 9.672374725 90.42245738 104.852122 133.753067 10.88334465 26.13505554 49.53598022 959.3551025 33.51352692 -19.24621582 52.75974274 23.36344719 -2.208672523 23.36344719 -2.647711277 978.8051147 111.7308197 46.76186752 26.09895515 329.3511353 145.2511597 329.3511353 164.0441742 69.03666667 59.70666667 11.44666667 11.05666667 17.96666667 1.766666667 93.74 104.3166667 105.9666667 22.27666667 48.86666667 167.7333333 16.34333333 27.83 8.96 19.27241379 1.035566667 0.759566667 29.83333333 43.04166667 34 1.078671938 0 1391.165505 1391.165505 1391.165505 928.7906324 928.7906324 10.54801384 928.7906324 54.34782609 45.45454546 45.45454546 45.84980237 1.302999973 23.5 3.900000095 41.90000153 34.59999847 0.638000011 6.21999979 1.373000026 32.79999924 4.199999809 36.20000076 31 0.638000011 6.920000076 25 1 4 2 8 200 1354 26 18 0 23 62 64 54 34 49 37 71 1 1 1 2 1 1 18.39999962 6.447000027 0.981999993 2556 953.5 37 16 23 25 20 39
504 125.1610611 91.6717139 404.5275574 201.7716539 342.1856347 311.3099504 3.63e-07 -2.89e-06 7.090196292 9.641830444 98.875 127.7916667 143.3333333 160.5555556 140.8846154 123.6666667 1.655433083 3.216535419 21.02362156 27.54593213 6.417322556 13.67454084 60.73333333 224.2 0.362860891 2.038451419 13030 5646 380 435.9259259 1933.166667 0.738188979 2.134583492 44 197 289.9128269 295.8076978 0.279076935 0.608769262 27.29025602 55.39692165 37.02846086 14.99615363 32.15923016 35.19640952 NA 3.826999903 4.048999786 1.649999976 4.68900013 34 4.175000191 10.80000019 196 90 101.3333333 3.333333413 16.93333308 16.26666705 27.79999987 94.33333333 99.66666667 15905.66667 20709.66667 9.800000032 22.33333333 0.896666666 1.963333289 10.17916665 11.39166673 28.33747956 1032.641046 28.39999962 -11.80000019 40.19999981 20.3166666 -3.233333389 22.36666648 -3.233333389 978 104 40 27.25864344 311 152 299 152 -2.780891736 12.48931917 25.19309934 32.83748881 10.57415279 22.93758774 9.672374725 90.42245738 104.852122 133.753067 10.88334465 26.13505554 49.53598022 959.3551025 33.51352692 -19.24621582 52.75974274 23.36344719 -2.208672523 23.36344719 -2.647711277 978.8051147 111.7308197 46.76186752 26.09895515 329.3511353 145.2511597 329.3511353 164.0441742 69.03666667 59.70666667 11.44666667 11.05666667 17.96666667 1.766666667 93.74 104.3166667 105.9666667 22.27666667 48.86666667 167.7333333 16.34333333 27.83 8.96 19.27241379 1.035566667 0.759566667 29.83333333 43.04166667 34 1.078671938 0 1391.165505 1391.165505 1391.165505 928.7906324 928.7906324 10.54801384 928.7906324 54.34782609 45.45454546 45.45454546 45.84980237 1.302999973 23.5 3.900000095 41.90000153 34.59999847 0.638000011 6.21999979 1.373000026 32.79999924 4.199999809 36.20000076 31 0.638000011 6.920000076 25 1 4 2 8 200 1354 26 18 0 23 62 64 54 34 49 37 71 1 1 1 2 1 1 18.39999962 6.447000027 0.981999993 2556 953.5 37 16 23 25 20 39
506 125.1610611 91.6717139 404.5275574 201.7716539 342.1856347 311.3099504 3.63e-07 -2.89e-06 7.090196292 9.641830444 98.875 127.7916667 143.3333333 160.5555556 140.8846154 123.6666667 1.655433083 3.216535419 21.02362156 27.54593213 6.417322556 13.67454084 60.73333333 224.2 0.362860891 2.038451419 13030 5646 380 435.9259259 1933.166667 0.738188979 2.134583492 44 197 289.9128269 295.8076978 0.279076935 0.608769262 27.29025602 55.39692165 37.02846086 14.99615363 32.15923016 35.19640952 2220.199951 3.826999903 4.048999786 1.649999976 4.68900013 34 4.175000191 10.80000019 196 90 101.3333333 3.333333413 16.93333308 16.26666705 27.79999987 94.33333333 99.66666667 15905.66667 20709.66667 9.800000032 22.33333333 0.896666666 1.963333289 10.17916665 11.39166673 28.33747956 1032.641046 28.39999962 -11.80000019 40.19999981 20.3166666 -3.233333389 22.36666648 -3.233333389 978 104 40 27.25864344 311 152 299 152 -2.780891736 12.48931917 25.19309934 32.83748881 10.57415279 22.93758774 9.672374725 90.42245738 104.852122 133.753067 10.88334465 26.13505554 49.53598022 959.3551025 33.51352692 -19.24621582 52.75974274 23.36344719 -2.208672523 23.36344719 -2.647711277 978.8051147 111.7308197 46.76186752 26.09895515 329.3511353 145.2511597 329.3511353 164.0441742 69.03666667 59.70666667 11.44666667 11.05666667 17.96666667 1.766666667 93.74 104.3166667 105.9666667 22.27666667 48.86666667 167.7333333 16.34333333 27.83 8.96 19.27241379 1.035566667 0.759566667 29.83333333 43.04166667 34 1.078671938 0 1391.165505 1391.165505 1391.165505 928.7906324 928.7906324 10.54801384 928.7906324 54.34782609 45.45454546 45.45454546 45.84980237 1.302999973 23.5 3.900000095 41.90000153 34.59999847 0.638000011 6.21999979 1.373000026 32.79999924 4.199999809 36.20000076 31 0.638000011 6.920000076 25 1 4 2 8 200 1354 26 18 0 23 62 64 54 34 49 37 71 1 1 1 2 1 1 18.39999962 6.447000027 0.981999993 2556 953.5 37 16 23 25 20 39
531 125.1610611 91.6717139 404.5275574 201.7716539 342.1856347 311.3099504 3.63e-07 -2.89e-06 7.090196292 9.641830444 98.875 127.7916667 143.3333333 160.5555556 140.8846154 123.6666667 1.655433083 3.216535419 21.02362156 27.54593213 6.417322556 13.67454084 60.73333333 224.2 0.362860891 2.038451419 13030 5646 380 435.9259259 1933.166667 0.738188979 2.134583492 44 197 289.9128269 295.8076978 0.279076935 0.608769262 27.29025602 55.39692165 37.02846086 14.99615363 32.15923016 35.19640952 2220.199951 3.826999903 4.048999786 1.649999976 4.68900013 34 4.175000191 10.80000019 196 90 101.3333333 3.333333413 16.93333308 16.26666705 27.79999987 94.33333333 99.66666667 15905.66667 20709.66667 9.800000032 22.33333333 0.896666666 1.963333289 10.17916665 11.39166673 28.33747956 1032.641046 28.39999962 -11.80000019 40.19999981 20.3166666 -3.233333389 22.36666648 -3.233333389 978 104 40 27.25864344 311 152 299 152 -2.780891736 12.48931917 25.19309934 32.83748881 10.57415279 22.93758774 9.672374725 90.42245738 104.852122 133.753067 10.88334465 26.13505554 49.53598022 959.3551025 33.51352692 -19.24621582 52.75974274 23.36344719 -2.208672523 23.36344719 -2.647711277 978.8051147 111.7308197 46.76186752 26.09895515 329.3511353 145.2511597 329.3511353 164.0441742 69.03666667 59.70666667 11.44666667 11.05666667 17.96666667 1.766666667 93.74 104.3166667 105.9666667 22.27666667 48.86666667 167.7333333 16.34333333 27.83 8.96 19.27241379 1.035566667 0.759566667 29.83333333 43.04166667 34 1.078671938 0 1391.165505 1391.165505 1391.165505 928.7906324 928.7906324 10.54801384 928.7906324 54.34782609 45.45454546 45.45454546 45.84980237 1.302999973 23.5 3.900000095 41.90000153 34.59999847 0.638000011 6.21999979 1.373000026 32.79999924 4.199999809 36.20000076 31 0.638000011 6.920000076 25 1 4 2 8 200 1354 26 18 0 23 62 64 54 34 49 37 71 1 1 1 2 1 1 18.39999962 6.447000027 0.981999993 2556 953.5 37 16 23 25 20 39
544 127.2011437 98.86264208 838.5826755 425.8530189 348.1507985 316.797896 NA NA 6.818300883 9.328104973 103.9166667 129.375 150.4074074 168.5925926 130.4230769 122.375 1.38141732 2.869094521 NA NA NA NA 122.4666667 209.2333333 1.384383202 3.199701334 12480 7739 520 958.3333333 2289.9 2.555118076 2.992436817 11 34 NA NA NA NA NA NA NA NA NA NA 994.9299927 3.971999884 4.078999996 1.606999993 4.803999901 35 4.324999809 11.39999962 34 NA NA 4.366666794 17.36666616 14.46666654 26.23333359 100 87.33333333 16412.33333 20378 9.433333238 21.76666641 0.813333313 1.899999976 11.19999998 9.183333457 27.91286716 864.998681 27.20000076 -5.699999809 32.90000057 9.416666667 19.2833333 21.79999987 0.566666722 1098 103 77 8.944568879 300 260 262 264 0.501775185 14.74470838 20.42115243 30.00231425 9.551464558 22.00670242 7.330373287 112.1095886 102.564827 172.4495544 11.61046314 19.35510635 44.38312149 810.2597046 31.00088692 -12.60824966 43.60913467 7.790012836 0.644665897 22.89352608 0.644665897 1251.268921 118.4173965 86.25069427 8.049850464 346.4169617 271.9342041 309.7037048 271.9342041 60.82333333 59.97666667 10.30333333 9.336666667 17.93333333 3.2 103.98 116.3333333 103.9666667 22.98333333 52.66666667 183.3666667 15.57666667 27.67333333 8.27 19.06896552 0.963533333 0.9148 31.875 46.41666667 33 2.007747038 89.95553354 2667.272209 2667.272209 2667.272209 7640.051976 7640.051976 30.88961463 7640.051976 100.8695652 100.7905138 100.7905138 100.7905138 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 0 0 200 1185 46 11 5 73 303 49 41 35 54 27 85 3 2 1 1 1 1 NA 5.034999847 0.035 2529 4 48 22 11 NA 72 67
546 127.2011437 98.86264208 838.5826755 425.8530189 348.1507985 316.797896 NA NA 6.818300883 9.328104973 103.9166667 129.375 150.4074074 168.5925926 130.4230769 122.375 1.38141732 2.869094521 NA NA NA NA 122.4666667 209.2333333 1.384383202 3.199701334 12480 7739 520 958.3333333 2289.9 2.555118076 2.992436817 11 34 NA NA NA NA NA NA NA NA NA NA 1166.23999 3.971999884 4.078999996 1.606999993 4.803999901 35 4.324999809 11.39999962 34 NA NA 4.366666794 17.36666616 14.46666654 26.23333359 100 87.33333333 16412.33333 20378 9.433333238 21.76666641 0.813333313 1.899999976 11.19999998 9.183333457 27.91286716 864.998681 27.20000076 -5.699999809 32.90000057 9.416666667 19.2833333 21.79999987 0.566666722 1098 103 77 8.944568879 300 260 262 264 0.501775185 14.74470838 20.42115243 30.00231425 9.551464558 22.00670242 7.330373287 112.1095886 102.564827 172.4495544 11.61046314 19.35510635 44.38312149 810.2597046 31.00088692 -12.60824966 43.60913467 7.790012836 0.644665897 22.89352608 0.644665897 1251.268921 118.4173965 86.25069427 8.049850464 346.4169617 271.9342041 309.7037048 271.9342041 60.82333333 59.97666667 10.30333333 9.336666667 17.93333333 3.2 103.98 116.3333333 103.9666667 22.98333333 52.66666667 183.3666667 15.57666667 27.67333333 8.27 19.06896552 0.963533333 0.9148 31.875 46.41666667 33 2.007747038 89.95553354 2667.272209 2667.272209 2667.272209 7640.051976 7640.051976 30.88961463 7640.051976 100.8695652 100.7905138 100.7905138 100.7905138 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 0 0 200 1185 46 11 5 73 303 49 41 35 54 27 85 3 2 1 1 1 1 NA 5.034999847 0.035 2529 4 48 22 11 NA 72 67
628 126.3084748 97.68153946 654.1994697 316.9291348 348.3894071 316.7501757 NA NA 6.818300883 9.307189941 104.4583333 130 151.2222222 169.4444444 138 135.5 1.862362204 3.557086617 NA NA NA NA 115.7 166.1666667 1.080314956 3.428149636 12263 7857 529 925.1851852 2667.266667 2.310039383 3.862722761 NA 6 287.8564171 295.0410297 0.368871812 0.604871823 8.045897218 21.37205086 66.24769064 75.53153679 37.14666577 48.4515373 5287.790039 4.020999908 4.117000103 1.623000026 4.854000092 35 4.372000217 11.80000019 7 103.3333333 94 4.133333206 16.93333308 14.73333359 26.79999987 95 82.33333333 16478.33333 20412.33333 9.433333397 21.83333333 0.829999983 1.936666608 11.34166668 10.05000023 30.00000111 856.1351554 27.89999962 -5.599999905 33.49999952 3.400000095 19.23333327 21.86666648 0.883333365 1065 102 73 11.0517995 289 236 247 273 0.899378538 15.10862255 18.61502043 28.67874018 9.243766626 21.70179176 7.103464603 101.4457525 98.03085836 158.722641 11.72205067 17.6709919 42.94837952 780.1367188 29.63765907 -11.50703335 41.14469147 7.55534029 1.200679421 22.75530052 1.200679421 1142.018066 104.9583511 76.38142395 7.963786125 314.0209961 240.1353149 297.1848755 240.1353149 66.59333333 64.17 10.80666667 10.16333333 19.6 2.833333333 99.15 118.84 102.6333333 22.8 48.76666667 177.3666667 15.69666667 27.9 8.556666667 18.90344828 1.044666667 0.936166667 NA NA 34 0 89.24999995 1506.224306 1506.224306 1506.224306 1168.478538 1168.478538 11.00512846 1168.478538 42.60869565 55.33596838 55.7312253 56.12648221 1.309999943 18.39999962 9.300000191 36 45.59999847 0.500999987 5.03000021 1.389999986 18.5 18.29999924 32.40000153 49.09999847 0.500999987 5.159999847 9 0 0 0 0 200 1260 34 7 2 45 167 49 43 29 64 27 85 3 2 1 1 1 1 NA NA NA 2447 3 48 4 NA 26 NA 67
630 126.3084748 97.68153946 654.1994697 316.9291348 348.3894071 316.7501757 NA NA 6.818300883 9.307189941 104.4583333 130 151.2222222 169.4444444 138 135.5 1.862362204 3.557086617 NA NA NA NA 115.7 166.1666667 1.080314956 3.428149636 12263 7857 529 925.1851852 2667.266667 2.310039383 3.862722761 NA 6 287.8564171 295.0410297 0.368871812 0.604871823 8.045897218 21.37205086 66.24769064 75.53153679 37.14666577 48.4515373 5287.790039 4.020999908 4.117000103 1.623000026 4.854000092 35 4.372000217 11.80000019 7 103.3333333 94 4.133333206 16.93333308 14.73333359 26.79999987 95 82.33333333 16478.33333 20412.33333 9.433333397 21.83333333 0.829999983 1.936666608 11.34166668 10.05000023 30.00000111 856.1351554 27.89999962 -5.599999905 33.49999952 3.400000095 19.23333327 21.86666648 0.883333365 1065 102 73 11.0517995 289 236 247 273 0.899378538 15.10862255 18.61502043 28.67874018 9.243766626 21.70179176 7.103464603 101.4457525 98.03085836 158.722641 11.72205067 17.6709919 42.94837952 780.1367188 29.63765907 -11.50703335 41.14469147 7.55534029 1.200679421 22.75530052 1.200679421 1142.018066 104.9583511 76.38142395 7.963786125 314.0209961 240.1353149 297.1848755 240.1353149 66.59333333 64.17 10.80666667 10.16333333 19.6 2.833333333 99.15 118.84 102.6333333 22.8 48.76666667 177.3666667 15.69666667 27.9 8.556666667 18.90344828 1.044666667 0.936166667 NA NA 34 0 89.24999995 1506.224306 1506.224306 1506.224306 1168.478538 1168.478538 11.00512846 1168.478538 42.60869565 55.33596838 55.7312253 56.12648221 1.309999943 18.39999962 9.300000191 36 45.59999847 0.500999987 5.03000021 1.389999986 18.5 18.29999924 32.40000153 49.09999847 0.500999987 5.159999847 9 0 0 0 0 200 1260 34 7 2 45 167 49 43 29 64 27 85 3 2 1 1 1 1 NA NA NA 2447 3 48 4 NA 26 NA 67
680 126.3084748 97.68153946 654.1994697 316.9291348 348.3894071 316.7501757 NA NA 6.818300883 9.307189941 104.4583333 130 151.2222222 169.4444444 138 135.5 1.429606299 2.918307096 NA NA NA NA 107 206.5 1.09868767 2.760498691 12321 7720 519 1210.703704 3100.2 2.076771664 3.090344002 14 37 288.4923119 294.5410321 0.466102588 0.718025672 42.20769158 52.6446142 34.38102491 61.79102453 38.29333239 57.21769127 5287.790039 4.007999897 4.100999832 1.603999972 4.836999893 35 4.376999855 11.39999962 41 102 91.66666667 3.833333413 16.96666686 14.73333359 26.26666705 99 88 16418.66667 20380 9.300000191 21.66666603 0.809999983 1.896666646 11.03750014 9.725000064 29.20420423 862.4993521 27.10000038 -6.199999809 33.30000019 3.00000004 19.11666711 21.61666695 0.433333397 1119 103 82 8.901494043 301 258 264 283 0.572954337 14.77544689 19.45807552 29.28771718 9.259079774 21.70919418 7.240167618 111.9190191 101.54437 167.4447327 11.49997711 18.57837677 43.63214874 796.690979 30.28417778 -12.29535484 42.57953262 7.530836105 4.254401684 22.67769814 0.722468793 1250.871826 119.6680832 87.79454803 8.123270988 348.5460815 274.4180603 305.640686 274.6871643 66.59333333 64.17 10.80666667 10.16333333 19.6 2.833333333 99.15 118.84 102.6333333 22.8 48.76666667 177.3666667 15.69666667 27.9 8.556666667 18.90344828 1.044666667 0.936166667 NA NA 34 0 89.24999995 1506.224306 1506.224306 1506.224306 1168.478538 1168.478538 11.00512846 1168.478538 42.60869565 55.33596838 55.7312253 56.12648221 1.309999943 18.39999962 9.300000191 36 45.59999847 0.500999987 5.03000021 1.389999986 18.5 18.29999924 32.40000153 49.09999847 0.500999987 5.159999847 9 0 0 0 0 200 1247 39 9 3 56 195 51 43 34 56 27 85 0 0 0 0 0 0 NA NA NA 2447 5.5 48 4 NA NA 72 67
