id,site,water,indpop,Germination_time,Green,Red,Survival_flowering,Flowering_time,Inflorescence_size,Survival_num,Survival_fruit,Fruits,Seeds,Infloresncence_byind,Fruits_byind,Seeds_byind,Fitness
9558,tuebingen,l,p,22.4,65978.19,164.8,0,NA,79571,6,0.2,59.1191763,1673.072689,2652.366667,1.97063921,55.76908963,11.15381793
9559,madrid,h,i,23,46614.89143,10.49795919,1,95.42857143,762747.8571,1,1,668.8829175,18929.38657,762747.8571,668.8829175,18929.38657,18929.38657
9559,madrid,h,p,28.75,72597.5975,39.2375,0.75,91,1068334,14.25,0.75,874.8654086,24758.69106,138861.6722,111.753698,3162.629654,618.9672766
9559,madrid,l,i,26.16666667,36557.44667,94.03055555,1,101.5,202170.6667,1,0.5,183.8812462,5203.839268,202170.6667,183.8812462,5203.839268,2601.919634
9559,madrid,l,p,19,51061.37,13.87559525,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9559,tuebingen,h,i,25.57142857,54595.04857,105.9355742,1,145.2857143,676376.7143,1,1,550.3346837,15574.47155,676376.7143,550.3346837,15574.47155,15574.47155
9559,tuebingen,h,p,25.8,133214.26,170.4888889,1,139.4,1023974.2,15,1,848.6159791,24015.83221,72121.48961,59.93144193,1696.059807,800.5277403
9559,tuebingen,l,i,19.57142857,42803.40429,394.3571429,1,148.4285714,195780.6667,1,0.857142857,155.0779536,4388.706087,195780.6667,155.0779536,4388.706087,3761.748074
9559,tuebingen,l,p,24.4,68739.678,64.47777778,1,163.2,157321,0.4,0.2,115.5776397,3270.847205,78660.5,57.78881985,1635.423603,21.80564803
9560,madrid,h,i,24.42857143,49456.71857,9.492857143,0.857142857,97.66666667,859647.6,1,0.714285714,746.5927534,21128.57492,859647.6,746.5927534,21128.57492,15091.83923
9560,madrid,h,p,26.5,55237.4875,1.0125,1,102,993759.5,7.5,1,826.6007576,23392.80144,473560.9051,393.4329174,11134.15156,779.760048
9560,madrid,l,i,17.83333333,32430.84667,59.58769842,0.833333333,109.2,28509,1,0.166666667,26.200252,741.467132,28509,26.200252,741.467132,123.5778553
9560,madrid,l,p,25,52818.485,42.54880953,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9560,tuebingen,h,i,20,42854.46463,660.8125,1,155.875,545753,1,0.875,433.1251951,12257.44302,545753,433.1251951,12257.44302,10725.26264
9560,tuebingen,h,p,32,34477.68333,248.7592593,0,NA,671487,4.333333333,0.333333333,509.222528,14410.99754,51652.84615,39.17096369,1108.538272,160.1221949
9560,tuebingen,l,i,19.85714286,33517.49143,394.5714286,0.857142857,156.3333333,58525.5,1,0.285714286,47.3522361,1340.068282,58525.5,47.3522361,1340.068282,382.876652
9560,tuebingen,l,p,23.8,59060.3692,361.1555555,0.6,163.3333333,NA,0,0,NA,NA,NA,NA,NA,0
9561,madrid,h,i,19.28571429,62489.64429,13.32142857,0.857142857,124.5,613102.6,1,0.714285714,546.2741796,15459.55928,613102.6,546.2741796,15459.55928,11042.54235
9561,madrid,h,p,28.4,59069.64,41.17428572,1,126,912133.4,2.4,1,823.1408955,23294.88734,508469.6,462.7233282,13095.07019,776.4962448
9561,madrid,l,i,21.28571429,42877.87571,91.5282313,0,NA,NA,1,0,NA,NA,NA,NA,NA,0
9561,madrid,l,p,22,64774.93667,20.0920635,0.333333333,120,67515,1,0.333333333,54.2728101,1535.920527,22505,18.0909367,511.973509,17.06578363
9561,tuebingen,h,i,21.14285714,74313.19143,128.7222222,1,164,479783.1667,1,0.857142857,390.1713897,11041.85033,479783.1667,390.1713897,11041.85033,9464.443137
9561,tuebingen,h,p,32.2,96758.272,430.5666667,0.8,168.75,524266.3333,13.2,0.6,415.9271977,11770.7397,28561.775,22.63763188,640.6449821,235.4147939
9561,tuebingen,l,i,20.85714286,38975.08571,459.2301587,0.714285714,167,145691,1,0.285714286,122.5438702,3467.991527,145691,122.5438702,3467.991527,990.8547219
9561,tuebingen,l,p,17.8,81386.96,83.2,0.2,169,297327,4.4,0.2,224.1887429,6344.541425,13514.86364,10.1903974,288.3882466,42.29694283
9562,madrid,h,i,15,58397.64143,55.5085034,1,108.5714286,728721.5714,1,1,657.2092869,18599.02282,728721.5714,657.2092869,18599.02282,18599.02282
9562,madrid,h,p,24,88421.582,18.9652381,1,114.8,1120227.2,23.6,1,963.4745371,27266.3294,89247.17467,75.42044688,2134.398647,908.8776466
9562,madrid,l,i,16.57142857,39267.22714,121.2285714,0.714285714,115.8,607670,1,0.285714286,435.1613812,12315.06709,607670,435.1613812,12315.06709,3518.590597
9562,madrid,l,p,17.75,53885.025,120.2,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9562,tuebingen,h,i,19.85714286,57046.49143,109.8417367,1,160.4285714,551945.8333,1,0.857142857,438.2288372,12401.87609,551945.8333,438.2288372,12401.87609,10630.17951
9562,tuebingen,h,p,23,128467.74,63.78888888,1,160.6,892902.5,7.4,0.4,716.4530979,20275.62267,48788.8244,39.24149607,1110.534339,270.3416356
9562,tuebingen,l,i,20.28571429,47046.46857,432.2161531,1,161,194712,1,0.714285714,161.5394172,4571.565506,194712,161.5394172,4571.565506,3265.403933
9562,tuebingen,l,p,23.8,65671.194,460.7888889,0.4,166,166085,2,0.2,134.4353554,3804.520558,16608.5,13.44353554,380.4520558,25.36347039
9564,madrid,h,i,18,55499.43,21.59285714,1,123.8571429,536046.2857,1,1,480.1076335,13587.04603,536046.2857,480.1076335,13587.04603,13587.04603
9564,madrid,h,p,26.5,93284.0775,144.1791667,1,123.25,986490.5,18.5,1,902.1765577,25531.59658,110489.6049,101.2529631,2865.458856,851.0532194
9564,madrid,l,i,21.42857143,37427.64857,50.0037415,0.428571429,133,29218,1,0.142857143,26.5955654,752.654499,29218,26.5955654,752.654499,107.5220713
9564,madrid,l,p,25.75,56842.6925,135.8702381,0.25,143,NA,0,0,NA,NA,NA,NA,NA,0
9564,tuebingen,h,i,21,62066.02286,133.2791783,1,162.8571429,467818,1,0.571428571,384.1211159,10870.62758,467818,384.1211159,10870.62758,6211.787187
9564,tuebingen,h,p,32,134391.14,498.3444445,1,167.8,711809.5,13.4,0.8,582.3726447,16481.14585,43262.22943,35.43848772,1002.909203,439.4972225
9564,tuebingen,l,i,22.42857143,43263.74714,364.9761905,0.714285714,165.8,235027,1,0.285714286,192.6058569,5450.745751,235027,192.6058569,5450.745751,1557.355929
9564,tuebingen,l,p,23.4,84086.452,363.1,0,NA,343014,6,0.2,294.5682415,8336.281234,11433.8,9.818941383,277.8760411,55.57520823
9565,madrid,h,i,23,46090.22,70.08163266,1,112,752774,1,1,670.5739989,18977.24417,752774,670.5739989,18977.24417,18977.24417
9565,madrid,h,p,22.25,76413.2875,64.9,1,112.25,1263885,12,1,1135.575196,32136.77806,246404.709,212.3251182,6008.800845,1071.225935
9565,madrid,l,i,13.83333333,38802.11,67.43412698,0.5,119.3333333,173890.3333,1,0.5,166.1608123,4702.350989,173890.3333,166.1608123,4702.350989,2351.175495
9565,madrid,l,p,26.5,59478.625,31.36190475,0.25,114,NA,0,0,NA,NA,NA,NA,NA,0
9565,tuebingen,h,i,24.28571429,59644.08,170.1031746,1,158.8571429,427241.5714,1,1,346.8965116,9817.171279,427241.5714,346.8965116,9817.171279,9817.171279
9565,tuebingen,h,p,21.5,124383.1225,188.2361111,1,160.25,799264,8.75,0.5,636.7697044,18020.58263,45492.38816,36.21998442,1025.025559,300.3430439
9565,tuebingen,l,i,22.57142857,35450.12571,630.9880952,0.857142857,162.6666667,189588.25,1,0.571428571,159.0175877,4500.197731,189588.25,159.0175877,4500.197731,2571.54156
9565,tuebingen,l,p,27.2,71589.134,222.4111111,0.4,169.5,287642.6667,15.6,0.6,220.2639119,6233.468708,12111.98519,9.213227306,260.7343328,124.6693742
9567,madrid,h,i,20.57142857,57292.70714,33.01428571,1,125,857481.1429,1,1,766.6825287,21697.11556,857481.1429,766.6825287,21697.11556,21697.11556
9567,madrid,h,p,21.4,99565.6,113.58,1,125.6,959896.8,16.4,1,829.6369912,23478.72685,210414.9783,170.300859,4819.514311,782.6242283
9567,madrid,l,i,21.66666667,32651.38833,30.41071428,0.5,130.3333333,NA,1,0,NA,NA,NA,NA,NA,0
9567,madrid,l,p,27.75,55531.625,54.675,0.5,122,NA,0,0,NA,NA,NA,NA,NA,0
9567,tuebingen,h,i,24.28571429,58211.16,141.9551821,1,166.7142857,372462.7143,1,1,310.0780897,8775.20994,372462.7143,310.0780897,8775.20994,8775.20994
9567,tuebingen,h,p,27.33333333,132290.3167,81.2962963,1,169.5,709659.6,12.66666667,0.833333333,579.1830434,16390.88013,48386.1138,39.55909905,1119.522503,455.3022258
9567,tuebingen,l,i,19.33333333,38811.26667,221.3240741,0.666666667,169.5,192221,1,0.5,155.8047399,4409.274139,192221,155.8047399,4409.274139,2204.637069
9567,tuebingen,l,p,25.2,60800.438,456.8444444,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9569,madrid,h,i,21.57142857,47498.08,17.88945579,1,112.8571429,733993.8571,1,1,645.9847592,18281.36869,733993.8571,645.9847592,18281.36869,18281.36869
9569,madrid,h,p,26.8,56228,20.45761904,0.8,115.25,921841.6667,6.8,0.6,781.8554564,22126.50942,332996.7667,290.6844672,8226.370423,442.5301883
9569,madrid,l,i,15.5,38943.40833,26.78769842,0.333333333,119.5,69058.5,1,0.333333333,64.8169265,1834.31902,69058.5,64.8169265,1834.31902,611.4396733
9569,madrid,l,p,17.75,54196.7175,67.0970238,0.25,133,64439,0.25,0.25,53.3358148,1509.403559,64439,53.3358148,1509.403559,12.57836299
9569,tuebingen,h,i,28.16666667,55083.34433,120.5925926,0.833333333,156.8,441430.8,1,0.833333333,361.8777328,10241.13984,441430.8,361.8777328,10241.13984,8534.283197
9569,tuebingen,h,p,20.8,112402.898,301.6666666,1,161.6,566395,8.8,0.6,458.4163645,12973.18312,42815.47326,34.8728847,986.9026372,259.4636623
9569,tuebingen,l,i,20.71428571,29558.25429,258.2063492,0.714285714,165.2,NA,1,0,NA,NA,NA,NA,NA,0
9569,tuebingen,l,p,24.4,58356.244,464.2722222,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9571,madrid,h,i,20.25,60397.8075,92.33125,1,92,870704.875,1,1,767.8174784,21729.23464,870704.875,767.8174784,21729.23464,21729.23464
9571,madrid,h,p,23.33333333,72718.09667,39.22619047,1,90.66666667,1134818.333,14.66666667,1,928.9075223,26288.08288,423432.4171,378.4689121,10710.67021,876.2694293
9571,madrid,l,i,18.6,42070.464,194.0247619,1,89.8,132233.5,1,0.8,114.6484842,3244.552104,132233.5,114.6484842,3244.552104,2595.641683
9571,madrid,l,p,20.66666667,49451.95,18.03333333,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9571,tuebingen,h,i,22.57142857,61431.22571,315.2936508,1,139.5714286,526568.1429,1,1,404.0299141,11434.04657,526568.1429,404.0299141,11434.04657,11434.04657
9571,tuebingen,h,p,24,127583.9333,78.4537037,1,133.5,830415.2,21.83333333,0.833333333,665.3462063,18829.29764,32526.48361,26.03807323,736.8774724,523.0360455
9571,tuebingen,l,i,22.28571429,39774.87857,424.0793651,1,144.2857143,166936,1,0.571428571,136.2448824,3855.730173,166936,136.2448824,3855.730173,2203.274385
9571,tuebingen,l,p,23.6,75256.432,452.1666667,0.8,152.75,131251.5,3,0.4,100.6711049,2848.992267,46064.36538,33.95391259,960.8957263,37.98656355
9573,madrid,h,i,16.66666667,58714.72,55.32063493,1,94.66666667,1025330.333,1,1,859.3273871,24318.96505,1025330.333,859.3273871,24318.96505,24318.96505
9573,madrid,h,p,28.75,40057.9325,21.16785715,0.75,108,1247667,8.5,0.75,1111.706186,31461.28507,443713.1111,378.3601317,10707.59173,786.5321267
9573,madrid,l,i,21.28571429,29244.19429,202.2785714,0.714285714,108.8,83210.66667,1,0.428571429,74.54383677,2109.590581,83210.66667,74.54383677,2109.590581,904.1102489
9573,madrid,l,p,24,49641.7275,73.0875,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9573,tuebingen,h,i,25.4,52479.666,127.7,1,151,598668,1,1,458.9921472,12989.47777,598668,458.9921472,12989.47777,12989.47777
9573,tuebingen,h,p,25.2,107694.192,91,1,150.6,845801.8,14.2,1,650.401205,18406.3541,62042.14982,47.98029426,1357.842327,613.5451368
9573,tuebingen,l,i,18.14285714,32192,180.2857143,0.571428571,152.25,166920,1,0.285714286,135.4416538,3832.9988,166920,135.4416538,3832.9988,1095.142514
9573,tuebingen,l,p,22.83333333,64042.33333,178.9074074,0.666666667,163,306109.6667,2.833333333,0.5,234.0431882,6623.422225,173264.2889,144.570523,4091.3458,110.3903704
9574,madrid,h,i,21.33333333,36294.54333,10.43492063,1,121,737479.2,1,0.833333333,647.3484069,18319.95992,737479.2,647.3484069,18319.95992,15266.63326
9574,madrid,h,p,16.75,70692.1475,52.5625,1,115.5,1085941.75,19.25,1,992.6419256,28091.76649,115785.4214,106.3758804,3010.437416,936.3922165
9574,madrid,l,i,24,24808.235,82.15555557,0.5,122.3333333,65976.33333,1,0.5,61.7549904,1747.666229,65976.33333,61.7549904,1747.666229,873.8331145
9574,madrid,l,p,20.5,57281.025,44.0357143,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9574,tuebingen,h,i,23.85714286,45394.37,75.32492997,1,162.2857143,487225.1429,1,1,401.911962,11374.10852,487225.1429,401.911962,11374.10852,11374.10852
9574,tuebingen,h,p,21.4,104777.71,97.11111112,1,159,666468.6667,11.2,0.6,542.6329073,15356.51128,37513.24585,30.60855105,866.2219949,307.1302255
9574,tuebingen,l,i,27.14285714,25035.214,959.8968254,0.714285714,162.4,227944.6667,1,0.428571429,182.0024763,5150.670078,227944.6667,182.0024763,5150.670078,2207.430034
9574,tuebingen,l,p,30.6,47962.7554,549.2888889,0,NA,141449,3,0.2,111.1783295,3146.346726,9429.933333,7.411888633,209.7564484,20.97564484
9576,madrid,h,i,20,56907.338,35.14238096,1,130.2,426323.8,1,1,371.842883,10523.15359,426323.8,371.842883,10523.15359,10523.15359
9576,madrid,h,p,29.75,71837.5375,1738.6125,0.75,135.6666667,762414.3333,9,0.75,671.8933108,19014.5807,252482.8651,213.8113203,6050.860365,475.3645174
9576,madrid,l,i,21,30526.16714,74.35714286,0,NA,NA,1,0,NA,NA,NA,NA,NA,0
9576,madrid,l,p,24.8,37913.056,89.06666666,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9576,tuebingen,h,i,30.57142857,46285.53986,282.5634921,0.857142857,166.6666667,383456.3333,1,0.857142857,318.0252747,9000.115273,383456.3333,318.0252747,9000.115273,7714.38452
9576,tuebingen,h,p,24.4,129119.2,642.5,1,169.6,422607.5,7,0.4,337.4629306,9550.200937,24703.75874,19.90950633,563.4390292,127.3360125
9576,tuebingen,l,i,20.71428571,35375.15,341.2142857,0.285714286,168,158293,1,0.142857143,128.3393503,3632.003613,158293,128.3393503,3632.003613,518.857659
9576,tuebingen,l,p,25.8,66342.546,542.7222222,0.6,170.3333333,176961.75,13,0.8,136.4481759,3861.483376,10993.02389,8.504101094,240.6660609,102.97289
9577,madrid,h,i,25.66666667,45360.74667,18.99285715,1,121,596534.6667,1,1,538.3180342,15234.40037,596534.6667,538.3180342,15234.40037,15234.40037
9577,madrid,h,p,21.4,105663.44,85.78714286,1,129.4,866415.8,16.2,1,776.1610424,21965.3575,163858.2135,149.799463,4239.324802,732.1785833
9577,madrid,l,i,20.57142857,38650.58143,144.6465986,0.428571429,137.6666667,NA,1,0,NA,NA,NA,NA,NA,0
9577,madrid,l,p,26,56823.274,83.0804762,0.2,151,NA,0,0,NA,NA,NA,NA,NA,0
9577,tuebingen,h,i,19.83333333,43922.345,935.8229848,0.833333333,163.8,442154.8,1,0.833333333,357.4123604,10114.7698,442154.8,357.4123604,10114.7698,8428.974833
9577,tuebingen,h,p,25,118663.98,215.2111111,1,168.4,599880.25,20.8,0.8,491.9939484,13923.42874,25135.63769,20.52997547,580.9983057,371.2914331
9577,tuebingen,l,i,20.14285714,40702.04714,427.484127,0.857142857,166.6666667,245239,1,0.428571429,198.4570632,5616.334889,245239,198.4570632,5616.334889,2407.000667
9577,tuebingen,l,p,22.6,93253.616,342.8222222,0,NA,171871,6,0.2,146.3186632,4140.818168,5729.033333,4.877288773,138.0272723,27.60545445
9578,madrid,h,i,23.66666667,50445.87167,6.161111117,1,104.1666667,829101.5,1,1,723.9421451,20487.56271,829101.5,723.9421451,20487.56271,20487.56271
9578,madrid,h,p,23.5,78051.1125,4.656547625,1,106.75,1230577.75,18.5,1,1063.038626,30083.99311,205647.5939,179.9156789,5091.613713,1002.79977
9578,madrid,l,i,19.6,30989.268,48.24,0.6,116.6666667,315963,1,0.6,256.4846323,7258.515093,315963,256.4846323,7258.515093,4355.109056
9578,madrid,l,p,24,44887.2175,18.28095238,0.25,113,NA,0,0,NA,NA,NA,NA,NA,0
9578,tuebingen,h,i,20.57142857,49496.38571,115.5466853,1,154.7142857,485344.2857,1,1,383.7768003,10860.88345,485344.2857,383.7768003,10860.88345,10860.88345
9578,tuebingen,h,p,21.2,114060.738,367.6388889,1,157.4,782493.25,11.6,0.8,627.0414716,17745.27364,59558.55541,48.22833361,1364.861841,473.2072972
9578,tuebingen,l,i,24.71428571,24487.35186,709.6944445,0.571428571,158.75,NA,1,0,NA,NA,NA,NA,NA,0
9578,tuebingen,l,p,27.8,50635.5328,1232.044444,0.4,166,333879,4,0.2,250.6550636,7093.538299,16693.95,12.53275318,354.676915,47.29025533
9579,madrid,h,i,16.85714286,54870.27143,14.71768707,1,110,579045.5,1,0.857142857,508.2463719,14383.37232,579045.5,508.2463719,14383.37232,12328.60485
9579,madrid,h,p,22,58261.37,44.63380952,0.8,108.75,1136234.667,9.2,0.6,1012.418426,28651.44145,166265.0239,152.852798,4325.734183,573.0288291
9579,madrid,l,i,20.28571429,33140.01571,52.34217687,0.285714286,111,105673,1,0.142857143,95.8501839,2712.560204,105673,95.8501839,2712.560204,387.5086006
9579,madrid,l,p,21.75,43355.515,26.98809523,0.25,107,NA,0,0,NA,NA,NA,NA,NA,0
9579,tuebingen,h,i,18.85714286,64086.34571,100.7460317,1,154.8571429,392011.75,1,0.571428571,299.0888795,8464.215291,392011.75,299.0888795,8464.215291,4836.694452
9579,tuebingen,h,p,20.83333333,128262.3,195.1851852,1,149,757087,19.5,1,603.0490942,17066.28937,38384.76837,30.68688776,868.4389237,568.8763122
9579,tuebingen,l,i,21.14285714,34471.03714,615.3690476,0.571428571,158.75,485192.6667,1,0.428571429,381.2165368,10788.42799,485192.6667,381.2165368,10788.42799,4623.611996
9579,tuebingen,l,p,27.8,51889.046,401.35,0.4,164.5,343321,6,0.2,256.4540938,7257.650853,11444.03333,8.548469793,241.9216951,48.38433902
9581,madrid,h,i,23.33333333,42607.27167,29.04603175,1,124.1666667,757455.5,1,1,687.5615022,19457.99051,757455.5,687.5615022,19457.99051,19457.99051
9581,madrid,h,p,28.75,65248,8.6,1,121,1124676.25,11.5,1,1024.343691,28988.92646,467992.6147,420.6780138,11905.18779,966.2975487
9581,madrid,l,i,20,39578.92286,106.064966,0.285714286,131.5,32507,1,0.142857143,30.5736413,865.234049,32507,30.5736413,865.234049,123.6048641
9581,madrid,l,p,26.2,61599.04,76.47904762,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9581,tuebingen,h,i,22.85714286,55919.06429,125.0793651,1,165,486875.5,1,0.857142857,389.7250787,11029.21973,486875.5,389.7250787,11029.21973,9453.61691
9581,tuebingen,h,p,30.8,115919.124,731.5722222,0.8,165.75,726851,7.6,0.4,575.3949448,16283.67694,36408.10364,28.8319275,815.9435484,217.1156925
9581,tuebingen,l,i,21.71428571,29452.43814,892.2936508,0.571428571,166,163273.6667,1,0.428571429,136.2762714,3856.618479,163273.6667,136.2762714,3856.618479,1652.836491
9581,tuebingen,l,p,28.6,59832.5,646.3888889,0.4,166,126989,0.6,0.2,100.9970165,2858.215567,42329.66667,33.66567217,952.7385223,19.05477045
9582,madrid,h,i,21.57142857,44643.34857,86.50136054,1,112.7142857,652531.6667,1,0.857142857,554.2642869,15685.67932,652531.6667,554.2642869,15685.67932,13444.86799
9582,madrid,h,p,26.2,74763.662,24.3,1,121.8,734031.4,15.6,1,623.2893149,17639.08761,133295.78,113.9909518,3225.943936,587.9695871
9582,madrid,l,i,12.66666667,35743.23667,86.38531747,0.333333333,126.5,72266,1,0.166666667,66.7587364,1889.272239,72266,66.7587364,1889.272239,314.8787065
9582,madrid,l,p,25.5,39589.045,45.95535715,0.25,133,53935,0.5,0.25,45.5825626,1289.986522,26967.5,22.7912813,644.993261,10.74988768
9582,tuebingen,h,i,21.85714286,54793.85857,143.8888889,1,159.7142857,605126.7143,1,1,482.9899456,13668.61546,605126.7143,482.9899456,13668.61546,13668.61546
9582,tuebingen,h,p,25.66666667,131614.2167,199.8611111,1,159.6666667,853312.8,16.66666667,0.833333333,682.6295208,19318.41544,46472.18281,37.2434612,1053.989952,536.6226511
9582,tuebingen,l,i,18.57142857,41229.48143,769.3452381,1,157.1428571,273347.3333,1,0.428571429,225.2435611,6374.39278,273347.3333,225.2435611,6374.39278,2731.88262
9582,tuebingen,l,p,23,80544.6,489.2666667,0.6,167,237289,5.4,0.4,173.26783,4903.479589,18114.725,13.26057602,375.2743013,65.37972785
9583,madrid,h,i,15,63322.29286,17.50544217,1,115.7142857,844419.1429,1,1,765.1504322,21653.75723,844419.1429,765.1504322,21653.75723,21653.75723
9583,madrid,h,p,24.2,101545.06,51.17095238,1,120.8,955006.8,20.8,1,839.3018152,23752.24137,141169.3373,129.0154889,3651.138336,791.741379
9583,madrid,l,i,17.57142857,33694.88286,145.2704082,0.285714286,123.5,179710.5,1,0.285714286,157.2382397,4449.842183,179710.5,157.2382397,4449.842183,1271.383481
9583,madrid,l,p,19.6,64356.956,61.64190476,0.2,130,125346,0.2,0.2,112.3204312,3178.668202,125346,112.3204312,3178.668202,21.19112135
9583,tuebingen,h,i,17.875,49114.85125,230.4938726,1,163.5,679475,1,0.875,558.418486,15803.24315,679475,558.418486,15803.24315,13827.83776
9583,tuebingen,h,p,25.8,137290.66,453.3555556,1,167,748783.6667,10.4,0.6,598.4759067,16936.86816,45085.54892,36.05067323,1020.234052,338.7373632
9583,tuebingen,l,i,22.14285714,37534.30286,693.031746,0.714285714,164.8,315428,1,0.428571429,242.8547201,6872.78858,315428,242.8547201,6872.78858,2945.48082
9583,tuebingen,l,p,23,81195.396,587.0555556,0,NA,174810.5,5.4,0.4,143.8008487,4069.564017,13060.38333,10.72374618,303.4820168,54.26085355
9584,madrid,h,i,22.71428571,55247.54714,30.50714286,0.857142857,117.3333333,620143.8333,1,0.857142857,552.9115441,15647.3967,620143.8333,552.9115441,15647.3967,13412.05431
9584,madrid,h,p,26.2,91061.24,24.43142858,1,122.8,889413,23.2,1,754.5674558,21354.259,43982.20571,37.08674223,1049.554805,711.8086333
9584,madrid,l,i,16,41129.54167,105.4305556,0.166666667,135,1122881,1,0.166666667,776.4392384,21973.23045,1122881,776.4392384,21973.23045,3662.205074
9584,madrid,l,p,24.66666667,47548.35333,62.3468254,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9584,tuebingen,h,i,23.75,63329.14375,231.2777778,1,164.125,381669.3333,1,0.75,320.7370428,9076.85831,381669.3333,320.7370428,9076.85831,6807.643733
9584,tuebingen,h,p,26.4,119377.954,720.6277778,0.8,164.25,648175,10.8,0.6,534.2672364,15119.76279,42035.48333,34.96689776,989.5632065,302.3952558
9584,tuebingen,l,i,20.14285714,37742.53,748.4988329,0.428571429,167.6666667,164552,1,0.714285714,131.9600121,3734.468342,164552,131.9600121,3734.468342,2667.477387
9584,tuebingen,l,p,22.2,76861.734,458.7777778,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9585,madrid,h,i,19,51270.02143,131.8357143,1,90.14285714,807964.2857,1,1,702.7548794,19887.96309,807964.2857,702.7548794,19887.96309,19887.96309
9585,madrid,h,p,25.5,61300.65,9.9625,1,88,1251188.75,14.75,1,990.275439,28024.79492,450090.0506,358.8448955,10155.31054,934.1598308
9585,madrid,l,i,31.14285714,39469.547,534.9632653,0.285714286,89,68482,1,0.142857143,60.9909795,1726.044719,68482,60.9909795,1726.044719,246.577817
9585,madrid,l,p,23,77939.15,9.4,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9585,tuebingen,h,i,25,55051.48,167.0261438,0.857142857,133.3333333,601621.3333,1,0.857142857,468.2081886,13250.29174,601621.3333,468.2081886,13250.29174,11357.39292
9585,tuebingen,h,p,23,121950.96,299.8555556,1,128.8,1022630.8,21,1,816.7046682,23112.74211,55464.50324,44.36992212,1255.668796,770.424737
9585,tuebingen,l,i,25.5,22020.63524,1907.809524,0.571428571,140,160188,1,0.428571429,123.0469303,3482.228127,160188,123.0469303,3482.228127,1492.383483
9585,tuebingen,l,p,34.25,65182.17175,375.9768519,0.75,160.6666667,167808,7.5,0.25,115.5783937,3270.868542,5593.6,3.852613123,109.0289514,27.25723785
9586,madrid,h,i,21.71428571,47023.20286,36.08843537,1,125,634229.5714,1,1,554.6142093,15695.58212,634229.5714,554.6142093,15695.58212,15695.58212
9586,madrid,h,p,21.75,63168.7325,74.1547619,1,126.75,816794.25,13.25,1,731.2969622,20695.70403,267638.336,234.9877147,6650.152327,689.856801
9586,madrid,l,i,18.66666667,22522.7,48.90833333,0.5,132.3333333,55399,1,0.166666667,50.0369197,1416.044828,55399,50.0369197,1416.044828,236.0074713
9586,madrid,l,p,16.66666667,44135.97667,40.36904763,0,NA,NA,0,0,NA,NA,NA,NA,NA,0
9586,tuebingen,h,i,25.28571429,43606.60443,259.031746,0.714285714,154.4,439636.5,1,0.571428571,327.4830981,9267.771675,439636.5,327.4830981,9267.771675,5295.869529
9586,tuebingen,h,p,26.8,79809.26,156.9111111,0.2,151,76555,0.6,0.2,64.6495099,1829.58113,25518.33333,21.54983663,609.8603767,12.19720753
9586,tuebingen,l,i,20.85714286,30567.51429,360.0555556,0.857142857,160.6666667,192868,1,0.571428571,150.1920072,4250.433804,192868,150.1920072,4250.433804,2428.819317
9586,tuebingen,l,p,26.75,19545.9434,1954.319444,0,NA,214867,7.5,0.25,174.5902186,4940.903187,7162.233333,5.819673953,164.6967729,41.17419323
9587,madrid,h,i,17.83333333,41132.82333,40.6968254,1,115.8333333,865093,1,1,769.4973746,21776.7757,865093,769.4973746,21776.7757,21776.7757
9587,madrid,h,p,26.4,72592.36,6,1,121.6,1037464.8,13,1,902.3019323,25535.14468,328784.4143,294.6905496,8339.742552,851.1714895
9587,madrid,l,i,27.16666667,23029.43517,94.76111112,0.5,138,NA,1,0,NA,NA,NA,NA,NA,0
9587,madrid,l,p,23.6,52039.968,99.87571428,0.4,132.5,41001.5,6.4,0.4,36.6086179,1036.023887,9276.25,8.663018877,245.1634345,13.81365182
9587,tuebingen,h,i,18.57142857,49354.57,138.7539682,0.857142857,163.1666667,545957.8333,1,0.857142857,440.9344287,12478.44433,545957.8333,440.9344287,12478.44433,10695.80943
9587,tuebingen,h,p,25.8,124455.644,700.0166667,1,164.8,677483.75,14.4,0.8,529.5206236,14985.43365,38355.38799,29.97614402,848.3248757,399.6115639
9587,tuebingen,l,i,24.71428571,25274.64257,850.1746032,0.571428571,167,195519.25,1,0.571428571,157.6548792,4461.63308,195519.25,157.6548792,4461.63308,2549.504617
9587,tuebingen,l,p,26.4,66314.81,382.0333333,0,NA,22414,0.4,0.2,14.8716282,420.867079,11207,7.4358141,210.4335395,2.805780527
9588,madrid,h,i,19.83333333,47285.75833,15.68333333,1,117.1666667,762614.2,1,0.833333333,675.9547984,19129.52079,762614.2,675.9547984,19129.52079,15941.26733
